Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_Total_Scale,PH_QF
CHEECA_80W_25N,24.898,-80.619,7/31/16,12:17,479.5,2,13.42,394.1,2,13.01,1017.7,30.8,99.59,31.236,36.671,486,399.3,465.4,382.3,83,466.8,383.5,83.3,-999,5
CHEECA_80W_25N,24.898,-80.619,7/31/16,15:17,486.2,2,12.37,394,2,11.56,1019.4,31.2,98.97,31.229,36.528,492.4,398.6,472.3,382.4,89.9,473.7,383.5,90.2,-999,5
CHEECA_80W_25N,24.898,-80.619,7/31/16,18:17,447.2,2,13.41,392.5,2,12.35,1018.7,32.3,99.88,31.524,36.319,453.3,397.4,434.2,380.6,53.6,435.5,381.7,53.7,-999,5
CHEECA_80W_25N,24.898,-80.619,7/31/16,21:17,433.7,2,9.71,394,2,8.49,1017.5,33.7,101.14,31.7,36.255,437.9,397.4,418.7,380,38.7,420,381.1,38.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,0:17,418.3,2,14.48,393,2,13.65,1018,32.8,101.99,31.49,36.275,424.4,398.4,406.2,381.3,24.9,407.5,382.5,25,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,3:17,429.5,2,13.1,392.8,2,12.54,1019.4,31.9,101.99,31.331,36.377,435.2,397.8,417.3,381.4,35.9,418.6,382.6,36,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,6:17,455.1,2,12.8,393.5,2,12.23,1019.2,31.4,101.03,31.157,36.464,461,398.4,442.2,382.1,60.1,443.5,383.3,60.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,9:17,471,2,11.92,394.6,2,11.37,1018.6,31,100.01,31.105,36.684,476.7,399.2,457,382.7,74.3,458.3,383.9,74.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,12:17,473.8,2,12.46,394.2,2,12.11,1018,30.7,99.42,31.036,36.814,479.8,399,459.7,382.4,77.3,461.1,383.5,77.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,15:17,477.7,2,11.75,394.1,2,11.43,1019.1,30.8,99.35,31.095,36.809,483.4,398.7,463.7,382.4,81.3,465.1,383.6,81.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,18:17,451.8,2,11.41,393.4,2,10.88,1019.1,31.1,100.81,31.416,36.848,457,397.7,438,381.2,56.8,439.3,382.3,56.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/1/16,21:17,434.6,2,9.98,394.1,2,9.55,1018,31.6,102.29,31.539,36.719,439,397.9,420.1,380.8,39.3,421.4,382,39.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,0:17,465.7,2,11.05,394.1,2,10.52,1018,31.4,102.38,31.392,36.687,470.9,398.3,450.9,381.3,69.6,452.2,382.4,69.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,3:17,470.1,2,11.17,394.6,2,10.74,1019.3,31,101.74,31.169,36.635,475.4,398.9,456,382.6,73.4,457.4,383.8,73.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,6:17,482.2,2,13.26,393.5,2,12.93,1018.5,30.5,100.66,31.017,36.653,488.7,398.7,468.6,382.3,86.3,470,383.4,86.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,9:17,507.6,2,11.28,394.1,2,10.92,1016.9,30.6,99.49,30.945,36.729,513.4,398.5,491.6,381.5,110,493.1,382.7,110.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,12:17,444.9,2,10.93,394.2,2,10.66,1018.1,30.4,99.25,30.533,36.476,449.8,398.5,431.6,382.4,49.3,432.9,383.5,49.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,15:17,426.3,2,11.3,393.5,2,10.99,1019,30.6,99.66,30.518,36.45,431.2,397.9,414.2,382.2,32,415.4,383.3,32.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,18:17,406.4,2,11,393.5,2,10.52,1018.1,31,101.43,30.88,36.46,410.9,397.6,394,381.2,12.7,395.2,382.4,12.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/2/16,21:17,432.8,2,8.31,395.2,2,7.96,1016.5,31.4,102.12,31.178,36.515,436.4,398.3,417.4,381,36.4,418.6,382.1,36.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,0:17,440.9,2,13.17,395.7,2,12.9,1016.9,30.6,101.94,30.982,36.426,446.8,400.8,427.7,383.7,44,429,384.9,44.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,3:17,455.2,2,9.89,395.2,2,9.62,1018.6,29.8,100.98,30.645,36.071,459.8,399.1,441.3,383,58.2,442.6,384.2,58.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,6:17,465.9,2,10.99,395.3,2,10.74,1017.7,29.2,99.75,30.596,36.081,471.1,399.6,451.8,383.2,68.6,453.2,384.4,68.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,9:17,430.4,2,11.4,395.1,2,11.19,1015.6,28.8,99.35,30.373,36.125,435.4,399.6,416.9,382.6,34.3,418.1,383.7,34.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,12:17,451.5,2,10.98,394.8,2,10.76,1016.4,28.9,98.51,30.125,36.138,456.5,399.1,437.7,382.7,55.1,439.1,383.8,55.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,15:17,450.6,2,10.68,393.6,2,10.52,1018,29.5,98.51,30.33,36.125,455.4,397.8,437.2,381.9,55.3,438.5,383.1,55.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,18:17,446.9,2,10.69,392.5,2,10.43,1017.1,30.8,99.46,30.799,36.157,451.7,396.6,432.7,380,52.8,434,381.1,52.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/3/16,21:17,421.8,2,9.72,392.9,2,8.79,1015.9,32,101.17,31.051,36.089,425.9,396.4,407.2,379,28.2,408.5,380.2,28.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,0:17,451.1,2,9.83,394.1,2,9.02,1016.5,32.3,101.38,31.054,36.062,455.6,397.7,435.9,380.5,55.4,437.2,381.7,55.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,3:17,463.2,2,10.65,393.9,2,10.08,1017.3,31.6,100.98,30.865,35.971,468.2,398,448.5,381.3,67.3,449.9,382.4,67.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,6:17,466.1,2,10.94,394.3,2,10.43,1016.3,31.1,100.04,30.76,35.957,471.2,398.4,451.1,381.4,69.7,452.4,382.5,69.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,9:17,500.6,2,11.05,394.4,2,10.51,1015.6,30.8,98.17,30.581,35.965,506.3,398.6,484.5,381.5,103,485.9,382.7,103.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,12:17,494.6,2,11.33,394.1,2,10.93,1016.5,30.6,96.93,30.46,35.953,500.3,398.5,479.3,381.8,97.5,480.8,383,97.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,15:17,453.8,2,11.74,393.2,2,11.33,1018,30.9,97.76,30.483,35.793,459.2,397.7,440.6,381.7,59,442,382.8,59.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,18:17,451.6,2,12.38,392.7,2,11.31,1017.1,32,98.72,30.928,35.818,457.3,397.2,437.9,380.4,57.5,439.2,381.5,57.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/4/16,21:17,479.1,2,11.96,392.9,2,10.11,1016.7,33.7,98.82,31.411,35.916,484.9,397,463.6,379.5,84.1,465,380.7,84.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,0:17,452.1,2,11.73,393.9,2,10.39,1016.8,34,99.85,31.171,35.913,457.4,398.1,437.7,380.8,56.8,439,382,57,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,3:17,406.4,2,13.29,394.4,2,12.2,1017.4,32.5,101.47,30.863,35.874,411.9,399.3,394.7,382.6,12.1,395.9,383.7,12.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,6:17,392.7,2,13.44,394.2,2,12.7,1016.7,31.6,102.4,30.738,35.877,398,399.3,381.2,382.4,-1.2,382.3,383.6,-1.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,9:17,413.5,2,12.63,394.3,2,12.07,1016,31,101.8,30.61,35.907,418.8,399.1,400.9,382.1,18.8,402.1,383.2,18.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,12:17,426.1,2,12.67,394.4,2,12.16,1016.7,30.8,100.74,30.39,35.883,431.6,399.2,413.7,382.7,31,415,383.9,31.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,15:17,428.9,2,12.53,392.9,2,12.04,1018.2,31.2,100.07,30.547,35.866,434.3,397.7,416.8,381.6,35.2,418.1,382.8,35.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,18:17,406.1,2,12.18,392.5,2,10.92,1017.6,32.1,100.73,31.032,35.871,411.2,396.8,393.8,380.1,13.7,395,381.3,13.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/5/16,21:17,384.3,2,12.17,393,2,10.43,1016.7,33.3,102.33,31.195,35.905,389.1,397.1,372.2,379.9,-7.7,373.3,381,-7.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,0:17,397.6,2,12.05,393.3,2,10.53,1016.4,34,103.12,31.175,35.899,402.4,397.5,384.9,380.2,4.7,386,381.3,4.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,3:17,427.4,2,13.58,394,2,12.56,1017.1,33,103.02,31.131,36.175,433.3,399,414.8,381.9,32.8,416,383.1,32.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,6:17,468.1,2,13.98,393.8,2,13.27,1016.7,32.1,101.66,30.997,36.246,474.8,399.1,454.4,381.9,72.5,455.8,383.1,72.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,9:17,495.4,2,13.06,393.7,2,12.39,1016.4,31.5,99.81,30.855,36.265,501.9,398.7,480.4,381.6,98.9,481.9,382.7,99.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,12:17,484.6,2,12.36,393.1,2,11.77,1017.2,31.2,98.15,30.651,36.146,490.7,397.8,470.3,381.2,89.1,471.7,382.4,89.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,15:17,478.2,2,13.05,391.6,2,12.63,1017.3,31.5,97.99,30.813,36.289,484.6,396.6,464.3,380,84.2,465.7,381.2,84.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,18:17,437,2,13.53,390.2,2,13.21,1016.4,32.8,99.35,31.354,36.304,443,395.5,423.4,378,45.4,424.7,379.2,45.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/6/16,21:17,475.8,2,11.11,392.8,2,9.11,1016.5,34.7,99.98,31.673,36.291,481.2,396.4,459.7,378.7,81,461,379.8,81.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,0:17,413.8,2,12.04,393,2,10.42,1016.8,34.9,100.83,31.388,36.049,418.9,397.2,400.5,379.8,20.7,401.7,380.9,20.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,3:17,461.6,2,14.42,393.3,2,13.25,1016.9,33.6,100.25,31.323,36.218,468.4,398.6,448,381.3,66.7,449.4,382.4,66.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,6:17,458.6,2,14.33,394,2,13.4,1016.1,32.5,100.29,31.244,36.266,465.2,399.4,444.7,381.8,62.9,446,382.9,63.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,9:17,496.9,2,14.1,393.8,2,13.41,1015.9,31.9,98.92,31.174,36.309,504,399.1,481.8,381.5,100.2,483.2,382.7,100.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,12:17,520.3,2,13.68,394,2,12.94,1016.9,31.6,97.06,31.039,36.313,527.5,399.2,504.9,382.1,122.9,506.4,383.2,123.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,15:17,437.2,2,14.15,392.6,2,13.38,1017.1,31.9,98.22,31.055,36.358,443.5,397.9,424.6,381,43.6,425.9,382.1,43.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,18:17,421,2,12.84,392.7,2,11.4,1016.2,32.9,99.64,31.093,36.33,426.5,397.2,407.9,379.9,28,409.1,381,28.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/7/16,21:17,417,2,12.5,395.3,2,11.07,1015.3,33.3,101,31.179,36.348,422.3,399.7,403.4,381.9,21.5,404.6,383,21.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,0:17,432.4,2,12.48,393.4,2,11.52,1015.7,32.9,101.12,31.109,36.351,437.9,398,418.6,380.4,38.2,419.8,381.5,38.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,3:17,427.3,2,13.05,394,2,12.04,1016.4,32.3,101.01,30.937,36.31,432.9,398.8,414.3,381.6,32.7,415.5,382.8,32.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,6:17,425.7,2,13.49,393.8,2,12.73,1015.5,31.7,100.74,30.762,36.278,431.5,398.9,412.7,381.6,31.2,414,382.7,31.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,9:17,451.9,2,12.67,394,2,12.1,1014.5,31.4,99.62,30.702,36.314,457.7,398.8,437.4,381.1,56.3,438.7,382.3,56.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,12:17,486.6,2,13.29,394,2,12.75,1015.6,31.2,97.87,30.622,36.336,493.1,399.1,471.9,381.9,90,473.3,383.1,90.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,15:17,499.5,2,12.17,394,2,11.9,1016.2,31.1,96.46,30.597,36.348,505.7,398.8,484.2,381.9,102.4,485.7,383,102.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,18:17,492.6,2,15.18,393.3,2,14.39,1015.7,31.7,96.23,30.858,36.345,500.2,399.1,478.4,381.7,96.8,479.9,382.8,97.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/8/16,21:17,475.6,2,11.16,393.5,2,10.33,1015.6,31.8,96.58,30.745,36.233,481,397.6,460.1,380.3,79.8,461.5,381.5,80.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,0:17,479.7,2,10.53,394.7,2,9.94,1016.5,31.4,96.56,30.771,36.298,484.8,398.7,464.2,381.7,82.5,465.6,382.8,82.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,3:17,505.7,2,12.43,396.3,2,12.11,1017.2,30.5,95.37,30.604,36.28,512,401.2,490.8,384.6,106.2,492.3,385.7,106.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,6:17,474.5,2,12.07,394.1,2,11.72,1016,30.3,95.55,30.47,36.296,480.3,398.8,460,381.9,78.1,461.4,383.1,78.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,9:17,495.1,2,11.71,394.1,2,11.36,1016.3,30.2,95.06,30.347,36.309,501,398.7,480.1,382,98,481.5,383.2,98.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,12:17,519.1,2,11.43,393.4,2,11.19,1017.3,30.2,94.15,30.244,36.324,525.1,397.9,503.9,381.8,122.1,505.4,383,122.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,15:17,510.4,2,12.05,392.1,2,11.75,1018.3,30.8,94.24,30.415,36.316,516.6,396.8,496,380.9,115.1,497.5,382.1,115.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,18:17,477.2,2,12.46,391.2,2,12.13,1018.1,32.3,95.67,30.772,36.319,483.3,396,463.5,379.7,83.7,464.9,380.9,84,-999,5
CHEECA_80W_25N,24.898,-80.619,8/9/16,21:17,442.9,2,10.34,391.6,2,8.69,1017.6,34.4,97.27,31.154,36.298,447.6,395.1,428.6,378.3,50.3,429.9,379.5,50.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,0:17,436.7,2,11.85,393.1,2,10.44,1018.6,34.9,98.96,31.015,36.322,442,397.3,423.8,380.9,42.9,425.1,382.1,43,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,3:17,445.4,2,13.21,393.4,2,12.18,1020.4,33.5,99.65,30.88,36.321,451.3,398.2,433.7,382.7,51,435,383.8,51.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,6:17,464,2,13.09,395.1,2,12.18,1019.2,32.4,99.07,30.717,36.327,470.2,400,451.5,384.1,67.4,452.8,385.2,67.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,9:17,469.8,2,13.34,395.8,2,12.4,1018.1,31.3,98.32,30.616,36.326,476.2,400.8,456.8,384.5,72.3,458.2,385.7,72.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,12:17,500.4,2,14.44,394.6,2,14.09,1018.8,30.8,97.3,30.546,36.346,507.8,400.2,487.6,384.3,103.3,489.1,385.5,103.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,15:17,495.2,2,12.91,396.5,2,12.64,1020.2,31.3,97.01,30.771,36.348,501.6,401.6,482.1,386,96.1,483.6,387.1,96.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,18:17,458.4,2,12.51,394.5,2,11.68,1019.8,32.4,97.93,31.173,36.331,464.2,399.1,445.5,383.1,62.4,446.8,384.2,62.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/10/16,21:17,450.7,2,11.86,392.3,2,10.74,1019.4,33.4,99.56,31.365,36.374,456.1,396.5,437.3,380.2,57.1,438.6,381.3,57.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,0:17,470.8,2,11.42,393.2,2,10.53,1019.5,33.5,100.13,31.382,36.401,476.2,397.4,456.6,381.1,75.6,458,382.2,75.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,3:17,485.1,2,13.16,394.5,2,12.29,1020,32.8,99.75,31.317,36.399,491.6,399.4,471.7,383.3,88.5,473.1,384.4,88.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,6:17,507,2,13.86,395.8,2,13.26,1019,32.1,98.42,31.16,36.401,514.1,401.1,493,384.6,108.4,494.5,385.8,108.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,9:17,518.2,2,13.36,398.2,2,12.83,1017.9,31.5,97.33,30.973,36.41,525.2,403.3,503.3,386.5,116.8,504.8,387.7,117.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,12:17,535.8,2,12.93,395,2,12.51,1019.4,31,96.1,30.844,36.428,542.8,400,521.1,384,137.1,522.7,385.2,137.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,15:17,529.4,2,12.59,394.6,2,12.29,1020.3,30.5,95.41,30.676,36.431,536.2,399.5,515.5,384.1,131.4,517,385.2,131.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,18:17,485.2,2,14.2,393.5,2,13.72,1018.4,30.7,96.41,30.813,36.433,492.2,399,472.2,382.7,89.4,473.6,383.9,89.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/11/16,21:17,456,2,11.66,393.8,2,10.58,1017,31.5,98.36,30.968,36.458,461.4,398,441.8,381,60.8,443.1,382.2,60.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,0:17,477,2,10.91,394.5,2,10.17,1017.6,32,99.13,30.869,36.478,482.3,398.6,462.2,382,80.2,463.5,383.1,80.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,3:17,502.8,2,11.6,394.9,2,10.91,1018.1,31.4,98.47,30.731,36.49,508.7,399.3,487.9,382.9,104.9,489.3,384.1,105.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,6:17,508.9,2,10.89,395.8,2,10.58,1017.7,30.4,97.57,30.504,36.437,514.6,400.1,493.6,383.8,109.8,495.1,384.9,110.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,9:17,482.1,2,12.5,396.6,2,12.23,1016.1,29.5,97.34,30.495,36.423,488.2,401.6,467.5,384.6,82.9,468.9,385.7,83.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,12:17,523.8,2,12.58,394.8,2,12.38,1016.3,29.4,96.41,30.344,36.447,530.5,399.8,508.4,383.1,125.3,509.9,384.2,125.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,15:17,536.2,2,11.33,393.9,2,11.17,1017.2,29.8,95.89,30.368,36.449,542.4,398.3,520.2,382,138.2,521.7,383.2,138.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,18:17,477.9,2,11.01,394.1,2,10.53,1016.6,30.6,97.4,30.73,36.45,483.2,398.3,462.7,381.4,81.3,464.1,382.6,81.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/12/16,21:17,413.1,2,10.53,393.4,2,9.64,1014.8,31.4,99.97,30.921,36.429,417.5,397.3,398.9,379.6,19.3,400.1,380.7,19.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,0:17,400.9,2,10.96,393.6,2,10.08,1016,32.1,101.52,30.898,36.422,405.3,397.6,387.7,380.4,7.3,388.9,381.5,7.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,3:17,419.5,2,11.53,393.8,2,10.84,1017.2,31.6,101.45,30.768,36.44,424.4,398.1,406.7,381.5,25.2,407.9,382.6,25.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,6:17,430.3,2,11.92,394.2,2,11.27,1016,31.1,100.74,30.607,36.443,435.5,398.7,416.9,381.7,35.3,418.2,382.8,35.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,9:17,434.2,2,11.78,394.2,2,11.28,1016.1,30.7,99.92,30.475,36.434,439.4,398.7,420.9,381.8,39,422.1,383,39.2,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,12:17,447.5,2,12.75,394.2,2,12.27,1016.9,30.4,98.75,30.354,36.441,453.2,399.1,434.6,382.7,51.9,435.9,383.9,52,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,15:17,450.9,2,12.18,393.8,2,11.72,1017.9,30.6,98.35,30.425,36.451,456.4,398.5,438,382.4,55.6,439.3,383.5,55.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,18:17,436.4,2,9.52,394.8,2,9.06,1017.5,30.7,98.75,30.446,36.457,440.6,398.4,422.7,382.2,40.5,423.9,383.3,40.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/13/16,21:17,428.9,2,12.79,394.2,2,12.01,1016.3,30.7,99.62,30.527,36.469,434.5,399,416.2,382.2,34,417.4,383.3,34.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,0:17,439.3,2,11.02,394.2,2,10.3,1016.5,31,100.07,30.514,36.488,444.2,398.3,425.5,381.6,44,426.8,382.7,44.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,3:17,448.8,2,10.1,395.1,2,9.56,1018.7,30.7,99.82,30.367,36.475,453.4,398.9,435.5,383.2,52.3,436.8,384.4,52.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,6:17,485.6,2,11.67,395.5,2,11.27,1017,29.6,99.08,30.232,36.408,491.4,400,471.3,383.7,87.7,472.8,384.8,87.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,9:17,493,2,12.48,396.1,2,12.24,1016.4,29.2,98.29,30.074,36.382,499.2,401,478.8,384.5,94.2,480.2,385.7,94.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,12:17,463.4,2,11.51,394.8,2,11.27,1017.3,29.4,97.66,29.862,36.31,468.8,399.3,450.2,383.5,66.8,451.6,384.6,67,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,15:17,444.3,2,11,393.9,2,10.73,1018.7,29.7,98.13,29.934,36.282,449.3,398.2,432,382.9,49.1,433.3,384,49.3,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,18:17,430.5,2,11.19,393.2,2,10.9,1018.1,30.3,99.26,30.152,36.241,435.4,397.5,418.1,381.8,36.3,419.4,383,36.4,-999,5
CHEECA_80W_25N,24.898,-80.619,8/14/16,21:17,409.6,2,10.46,393.4,2,9.84,1016.7,30.9,100.56,30.309,36.175,413.9,397.3,396.8,380.9,15.9,398,382.1,15.9,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,0:17,433.7,2,10.29,393.7,2,9.78,1017.2,31,101.03,30.331,36.197,438.2,397.6,420.3,381.4,39,421.6,382.5,39.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,3:17,441.7,2,10.47,393.4,2,10.07,1018,30.7,100.53,30.176,36.058,446.4,397.4,428.6,381.6,47,429.9,382.8,47.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,6:17,436.4,2,10.79,393.6,2,10.42,1018,30.4,99.87,30.028,36.005,441.2,397.8,423.8,382.1,41.7,425.1,383.3,41.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,9:17,457.4,2,10.67,394.2,2,10.28,1017.3,30.2,98.42,29.883,35.994,462.4,398.3,444,382.5,61.5,445.4,383.7,61.7,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,12:17,457.4,2,10.82,393.9,2,10.51,1019,30.1,97.77,29.773,36.006,462.4,398.1,445,383,61.9,446.3,384.2,62.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,15:17,460.3,2,11.38,397.1,2,11.17,1019.8,30.2,97.74,29.887,36.016,465.6,401.6,448.3,386.7,61.6,449.7,387.8,61.8,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,18:17,445.6,2,10.6,393.3,2,10.13,1019,30.6,98.62,30.186,36.015,450.4,397.4,432.9,382,50.9,434.2,383.1,51.1,-999,5
CHEECA_80W_25N,24.898,-80.619,8/15/16,21:17,421.6,2,10.79,393.5,2,10.22,1017.9,30.9,100.19,30.329,35.985,426.2,397.5,409.1,381.6,27.5,410.3,382.7,27.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/16/16,0:17,441.4,2,10,393.7,2,9.46,1018.1,31.1,100.76,30.282,36.042,445.9,397.5,428.1,381.7,46.4,429.4,382.8,46.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/16/16,3:17,413.6,2,10.1,394.2,2,9.85,1019.2,30.5,101.01,30.139,36.04,417.8,398.1,401.8,382.8,19,403,384,19,-999,5
CHEECA_80W_25N,24.898,-80.619,8/16/16,6:17,415.9,2,12.48,394,2,12.1,1018.7,30.2,100.75,30.03,36.06,421.1,398.8,404.8,383.4,21.4,406.1,384.5,21.5,-999,5
CHEECA_80W_25N,24.898,-80.619,8/16/16,9:17,444.1,2,10.82,394.3,2,10.44,1018.1,30,99.95,29.869,36.132,448.9,398.5,431.5,383,48.5,432.8,384.2,48.6,-999,5
CHEECA_80W_25N,24.898,-80.619,8/16/16,12:17,481.2,2,10.91,394.4,2,10.61,1019.4,29.9,98.78,29.742,36.192,486.5,398.7,468.4,383.8,84.6,469.8,385,84.8,-999,5
